Date,AAL.L,ABF.L,AHT.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP.L,BT-A.L,CNA.L,CRDA.L,DGE.L,FCIT.L,GSK.L,HLMA.L,HSBA.L,HSX.L,III.L,IMB.L,INF.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,NG.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2020-10-08,1684.844,1813.14,2891.474,885.716,261.251,7843.828,439.556,98.625,2226.667,462.378,4413.548,320.774,2309.87,193.313,99.558,40.604,6115.757,2571.43,680.135,1228.589,2352.963,276.752,812.665,955.723,1076.497,414.987,156.197,2198.489,266.243,474.528,165.278,25.484,809.266,102.497,5781.568,1085.077,2025.187,508.326,1583.471,4215.121,6861.129,67.038,511.391,165.609,427.285,667.018,879.177,269.141,1309.081,997.436,1426.698,10709.547,1126.747,357.819,851.592,2213.733,200.402,101.257,4353.148,785.257,86.459,1537.881,599.95,2261.906
2020-10-09,1744.41,1825.576,2842.68,896.766,261.516,7893.49,444.552,98.79,2210.355,462.89,4355.0,330.643,2295.063,194.407,100.072,39.848,6094.528,2564.305,683.972,1247.379,2390.064,272.611,813.422,968.346,1074.909,414.494,155.365,2183.159,270.044,484.851,164.325,25.35,803.593,102.137,5922.805,1093.066,1998.143,531.093,1594.301,4269.371,6894.571,76.595,522.004,168.597,428.051,667.944,883.106,274.814,1323.3,1011.262,1430.918,10849.764,1105.423,352.855,863.636,2203.941,204.026,100.38,4383.9,778.412,86.412,1575.108,607.944,2312.919
2020-10-12,1726.164,1791.618,2851.463,906.047,262.312,7936.593,437.415,97.464,2222.589,470.397,4304.259,325.665,2330.23,190.6,101.053,39.935,6175.583,2555.754,693.565,1233.761,2407.638,271.554,826.475,973.756,1063.398,408.583,154.494,2176.846,269.602,480.464,165.071,25.21,810.297,101.553,5697.192,1095.416,2004.325,532.772,1598.539,4206.226,6874.135,66.866,527.022,168.512,435.249,670.91,886.66,282.558,1283.395,1042.864,1436.544,10970.639,1131.012,354.915,874.44,2250.228,203.561,101.549,4387.519,792.102,86.941,1605.082,599.586,2226.293
2020-10-13,1736.181,1746.66,2841.705,910.909,253.645,7923.476,430.991,94.02,2213.617,463.914,4217.413,310.556,2362.62,186.573,99.605,39.17,6191.022,2565.73,691.647,1240.656,2417.401,268.911,806.99,964.74,1058.635,403.657,155.167,2151.597,271.988,461.194,159.189,24.133,805.828,97.911,5625.656,1070.04,1964.918,531.652,1608.897,4192.886,6859.271,62.834,530.109,170.448,430.654,662.384,882.918,274.364,1271.927,1061.627,1431.856,11033.493,1149.776,347.798,851.238,2252.898,206.627,98.084,4408.321,789.82,87.065,1531.597,598.315,2187.793
2020-10-14,1744.767,1715.572,2873.908,915.329,253.911,7674.227,427.155,93.505,2174.467,471.933,4284.743,315.272,2408.891,186.135,98.997,39.548,6233.479,2548.628,687.81,1228.762,2410.567,261.333,808.504,962.035,1057.047,397.942,158.493,2165.124,276.762,461.28,160.1,24.213,808.922,99.664,5535.777,1052.652,1994.279,526.801,1589.122,4187.105,6836.978,61.77,522.776,168.512,428.051,659.975,877.494,280.937,1274.679,1059.652,1414.508,11038.328,1159.585,332.253,850.352,2232.425,205.791,99.838,4424.601,777.71,85.324,1550.935,593.954,2160.843
2020-10-15,1719.903,1654.831,2851.463,911.793,246.659,7608.635,423.23,92.197,2132.054,469.203,4239.856,316.582,2383.368,180.709,95.494,38.404,6146.635,2495.898,686.85,1186.182,2383.23,263.668,817.205,947.158,1033.628,396.267,153.9,2143.481,272.253,464.979,155.336,23.881,799.296,99.305,5405.545,1013.648,1951.782,503.847,1555.22,4142.193,6738.509,66.952,511.005,168.092,419.628,651.82,870.011,273.643,1249.452,1029.038,1391.066,10888.443,1125.894,337.591,826.618,2215.513,202.586,99.002,4364.003,769.987,84.655,1550.935,587.958,2096.354
2020-10-16,1748.524,1673.484,2897.329,913.119,249.312,7699.526,431.259,93.744,2156.523,457.942,4221.316,311.779,2399.32,183.291,93.812,38.898,6237.338,2522.026,692.606,1215.315,2416.425,269.924,822.502,951.215,1043.948,400.799,158.295,2187.668,275.082,451.817,157.697,24.258,811.5,101.732,5532.11,1032.445,1939.42,507.58,1610.781,4132.41,6831.403,76.149,520.268,171.374,434.177,659.419,862.716,282.017,1283.395,1057.677,1411.695,11168.874,1146.365,346.3,836.714,2235.986,202.02,97.416,4401.085,779.64,85.013,1532.563,597.043,2140.63
2020-10-19,1757.646,1670.615,2914.894,921.074,249.577,7598.327,430.099,95.181,2123.082,458.283,4160.816,318.329,2387.122,181.846,92.354,38.646,6136.985,2495.423,681.095,1203.766,2393.969,272.479,837.068,957.076,1022.514,411.44,160.077,2147.089,276.938,457.581,158.194,24.357,805.484,103.396,5655.004,1032.445,1932.465,499.742,1583.471,4097.28,6692.062,75.497,510.426,170.533,434.483,659.975,855.047,278.596,1266.423,1041.876,1397.63,11047.999,1131.012,354.541,824.315,2218.184,199.569,97.959,4343.2,766.652,84.857,1527.729,597.951,2170.468
2020-10-20,1765.338,1675.397,2916.846,925.052,248.958,7558.036,427.69,96.065,2134.501,452.994,4105.195,323.918,2345.835,180.271,93.485,38.792,6175.583,2499.223,683.972,1189.63,2407.638,271.862,839.149,951.215,1033.231,430.455,161.146,2173.239,282.949,464.377,158.402,24.407,806.0,103.8,5790.739,1027.746,1911.603,492.464,1603.718,4082.161,6680.915,77.899,514.092,171.795,434.33,655.156,877.12,276.345,1293.027,1037.926,1393.41,11125.358,1137.409,356.414,820.95,2216.403,201.738,96.163,4373.952,770.513,85.806,1533.53,605.582,2227.256
2020-10-21,1744.589,1640.483,2850.488,933.008,242.148,7421.23,414.754,94.591,2074.96,448.558,4088.607,321.56,2319.562,175.028,93.438,38.85,6034.702,2433.192,675.339,1166.703,2378.348,266.444,825.718,939.494,1013.781,424.051,157.068,2134.464,284.098,465.151,157.242,24.398,801.359,104.564,5673.347,999.08,1904.649,485.373,1556.633,4075.935,6537.859,77.076,498.847,172.048,424.375,642.739,869.076,271.032,1249.452,1022.125,1349.808,10965.803,1133.57,352.855,799.873,2212.843,200.795,96.33,4253.659,768.232,82.836,1510.324,598.678,2180.093
2020-10-22,1745.304,1625.657,2877.812,919.306,241.706,7454.027,402.735,96.028,2080.261,451.458,4108.123,319.464,2302.672,176.288,94.512,39.46,5959.437,2461.219,688.769,1149.12,2361.75,270.453,829.501,944.904,1011.399,429.864,159.087,2118.232,282.596,466.699,160.141,25.071,803.422,107.037,5700.86,1009.888,1945.601,486.119,1541.095,4043.473,6470.976,77.865,518.338,173.563,426.979,647.372,874.688,265.449,1288.056,1014.224,1365.279,10931.959,1124.188,358.942,807.843,2226.194,198.627,95.996,4269.94,772.795,84.546,1468.264,594.136,2239.769
2020-10-23,1774.819,1656.745,2903.184,917.538,245.951,7442.782,417.031,102.713,2097.798,461.525,4164.719,332.04,2313.931,179.877,97.689,39.916,6044.352,2497.323,699.321,1158.256,2386.159,283.184,828.177,962.035,1032.04,442.377,162.809,2141.678,282.949,477.625,163.538,26.302,812.188,110.409,5803.579,1014.117,2003.552,478.095,1539.682,4071.489,6502.56,83.63,534.548,175.667,428.817,643.109,875.436,265.9,1340.313,1018.175,1365.748,11086.679,1140.394,374.019,829.806,2253.788,201.832,99.712,4245.519,781.396,87.532,1516.126,604.492,2296.557
2020-10-26,1748.345,1650.527,2828.042,903.395,244.536,7568.342,407.743,101.774,2099.836,448.729,4093.486,329.246,2302.672,175.063,99.091,39.179,6025.053,2470.246,692.606,1159.118,2357.845,281.378,811.341,943.551,1032.04,438.337,159.404,2102.001,272.607,473.41,162.047,26.091,812.704,109.734,5737.546,992.03,1943.283,492.278,1513.315,3990.112,6504.417,77.59,533.197,174.741,421.159,603.077,862.903,257.525,1346.433,1004.349,1346.994,10965.803,1148.071,368.307,823.253,2263.58,200.135,96.497,4202.105,779.816,85.308,1534.497,598.315,2159.88
2020-10-27,1692.535,1616.091,2771.442,915.77,236.665,7548.666,393.266,98.164,2050.083,428.254,3985.172,318.766,2290.474,171.334,96.428,38.569,6154.354,2473.571,679.176,1173.081,2351.01,290.85,806.99,919.658,1007.033,440.899,154.851,2085.769,264.74,452.677,153.804,25.439,810.469,107.531,5585.302,940.338,1837.426,485.186,1509.548,3937.195,6487.696,75.154,530.881,174.068,412.889,602.336,857.853,253.654,1309.241,1010.274,1337.149,11115.688,1118.217,360.253,819.002,2286.722,197.213,92.405,4240.996,785.959,82.416,1457.144,567.972,2117.53
2020-10-28,1606.674,1571.612,2707.036,896.766,230.916,7383.75,376.602,95.586,2000.33,415.884,3904.18,305.491,2255.755,169.321,94.98,36.834,5949.788,2408.49,669.583,1141.19,2308.052,281.07,787.695,880.708,975.675,417.746,148.634,1982.067,256.873,441.751,151.07,24.833,790.873,103.71,5625.656,901.897,1787.975,470.258,1473.763,3794.008,6420.813,84.54,518.531,169.691,400.331,584.729,835.031,250.142,1271.108,978.672,1298.703,10917.453,1088.791,349.952,798.81,2214.623,192.122,88.313,4107.137,759.105,80.115,1422.335,558.706,2053.041
2020-10-29,1615.26,1568.264,2710.939,908.257,226.848,7380.001,369.136,96.378,2014.604,412.898,3926.624,302.871,2262.323,169.338,92.616,36.155,5859.084,2374.286,665.746,1124.124,2313.91,285.475,784.479,865.922,974.484,409.962,148.12,1944.193,254.751,434.439,152.395,25.399,794.827,105.329,5475.247,878.213,1787.975,466.152,1450.692,3854.485,6365.077,72.4,519.496,170.112,398.646,588.621,832.038,249.512,1262.163,1002.374,1274.792,10854.599,1066.188,323.076,793.319,2189.699,191.368,88.564,4070.165,754.542,80.458,1395.261,544.897,2022.241
2020-10-30,1619.911,1623.744,2732.408,910.025,227.732,7276.929,361.487,98.127,1996.66,411.619,3958.825,304.443,2252.002,172.087,94.746,36.039,5822.416,2374.286,659.031,1113.436,2311.957,285.96,779.75,866.462,971.706,411.834,146.734,1937.88,253.779,438.138,153.099,25.17,789.842,111.667,5356.021,886.107,1804.974,475.856,1438.449,3874.94,6316.772,71.32,507.531,169.691,400.331,588.992,843.636,254.914,1251.806,982.129,1253.225,10907.783,1070.452,329.444,796.33,2162.996,193.725,88.355,4016.359,757.701,80.069,1386.076,560.159,2066.516
2020-11-02,1627.782,1647.179,2819.26,895.44,231.978,7284.424,375.965,98.569,2008.894,422.197,3988.099,306.714,2284.844,179.614,95.026,36.155,5882.242,2381.887,670.542,1141.879,2323.673,293.097,797.343,865.561,976.469,412.918,136.796,1955.014,262.177,437.622,152.022,24.995,794.311,107.936,5267.977,900.205,1798.792,479.402,1477.059,3937.64,6411.523,76.56,509.268,174.404,403.7,579.355,847.938,262.748,1251.335,991.51,1253.225,10946.463,1072.158,336.186,784.286,2160.325,198.344,90.693,4084.757,746.292,82.401,1409.765,554.345,2067.479
2020-11-03,1685.738,1652.918,2959.784,922.842,237.372,7461.522,391.535,104.389,2029.692,439.515,4084.704,323.831,2337.39,183.772,94.326,37.367,5967.157,2429.866,680.135,1168.771,2364.679,305.608,817.205,901.265,987.583,427.106,140.122,1966.737,262.795,453.795,158.526,26.266,808.75,115.803,5310.165,949.736,1870.651,496.57,1528.853,4000.785,6428.245,84.0,520.461,175.33,417.33,593.44,860.659,260.767,1290.88,1009.287,1281.825,11139.863,1104.144,348.829,802.707,2195.04,197.873,96.915,4152.244,756.648,82.525,1459.561,575.058,2138.705
2020-11-04,1671.964,1632.831,2905.135,902.069,236.842,7975.012,402.644,101.645,2101.468,450.435,4166.67,327.15,2374.923,182.722,92.896,37.754,6115.757,2516.8,687.81,1219.625,2433.023,292.921,838.581,921.011,1009.018,436.466,146.615,1983.87,262.53,460.678,159.644,25.615,817.001,113.286,5587.137,972.763,1906.967,489.478,1528.382,3949.201,6588.021,83.9,544.39,175.835,419.168,605.116,878.429,269.051,1314.891,1050.764,1336.211,11439.636,1131.012,332.347,819.002,2208.392,199.852,99.796,4252.561,767.705,82.696,1445.541,573.604,2209.931
2020-11-05,1664.094,1608.439,2970.518,918.864,240.468,7991.878,393.083,101.443,2039.072,456.065,4215.461,337.106,2388.999,178.99,95.307,38.084,6144.705,2525.351,689.728,1210.144,2461.336,296.181,846.716,935.437,982.423,453.313,148.872,2002.807,267.657,469.883,161.136,24.887,816.657,112.611,5627.491,984.042,1988.098,505.34,1579.705,3995.448,6571.301,74.52,550.951,166.661,425.294,611.973,890.401,271.392,1315.832,1066.565,1315.113,11512.159,1143.38,343.397,830.692,2201.271,200.324,102.301,4257.121,768.407,82.479,1483.251,593.227,2290.782
2020-11-06,1710.065,1596.96,3017.359,941.405,245.509,7939.404,391.991,102.161,2023.984,461.866,4237.904,325.228,2393.69,178.285,94.326,37.551,6250.848,2510.149,687.81,1205.834,2472.076,297.634,890.602,938.142,967.736,449.963,148.595,2034.369,271.016,458.957,161.343,24.577,803.593,112.252,5610.982,986.391,2025.96,503.847,1578.292,4110.62,6604.743,69.56,544.004,169.102,422.691,615.124,890.027,264.189,1321.01,1063.603,1309.018,11425.13,1133.57,341.805,840.964,2185.249,205.32,102.969,4276.273,763.493,81.655,1459.078,585.959,2240.731
2020-11-09,1833.043,1891.578,3112.018,970.575,269.388,7778.237,402.371,118.368,2096.982,521.924,4513.08,396.492,2308.302,205.127,98.997,42.242,6003.825,2757.174,720.425,1231.003,2433.999,329.53,904.223,954.822,1001.079,549.769,160.512,2123.643,247.857,553.501,183.918,27.644,808.578,123.85,5975.999,1162.616,2155.769,543.595,1729.435,4122.182,6223.878,100.0,525.285,166.534,458.987,632.916,846.442,270.222,1372.796,1071.503,1484.366,11246.233,1150.203,398.18,948.476,2187.919,206.357,122.135,4302.72,766.828,87.143,1527.729,655.003,2589.161
2020-11-10,1864.347,1980.058,3093.477,991.79,279.028,7992.814,422.13,123.764,2195.673,519.024,4425.258,406.011,2266.077,215.609,111.378,43.037,6426.466,2827.956,716.588,1264.963,2392.017,329.486,972.796,942.199,1061.017,562.38,157.86,2214.72,243.879,575.696,192.451,28.861,811.5,127.357,6197.943,1190.813,2072.32,561.883,1697.888,4247.137,6444.965,107.0,512.162,173.142,464.807,633.657,814.829,291.292,1451.888,999.411,1484.835,11028.658,1151.482,390.969,975.93,2219.964,206.074,121.55,4268.977,788.065,90.703,1560.121,686.617,2588.198
2020-11-11,1892.967,1966.667,3122.752,985.603,274.694,8231.755,432.874,124.796,2267.448,529.943,4527.717,406.623,2289.535,216.813,113.293,42.95,6252.778,2818.455,734.815,1261.342,2451.573,341.513,972.323,977.363,1065.78,544.843,162.453,2204.801,259.348,590.407,195.599,29.979,825.767,131.268,6212.617,1191.282,2140.316,556.472,1702.597,4244.914,6519.28,98.42,523.548,176.172,460.518,623.093,869.824,293.813,1385.978,1017.187,1453.422,11294.584,1182.189,400.989,979.029,2277.822,210.316,124.098,4361.999,819.307,91.03,1555.286,675.716,2582.423
2020-11-12,1867.03,1944.666,3103.235,982.067,270.184,8114.628,428.868,121.886,2286.616,519.536,4505.274,404.614,2329.883,212.13,114.695,42.291,6077.16,2802.778,734.815,1267.104,2471.099,328.208,988.402,1001.706,1070.146,547.799,160.473,2195.784,259.171,584.987,191.871,30.06,819.579,129.29,6263.976,1180.474,2113.272,558.897,1709.66,4237.799,6576.875,90.0,532.811,176.434,457.149,627.356,869.637,289.131,1409.047,1026.075,1431.387,11299.42,1171.953,390.032,947.591,2259.129,210.505,121.467,4374.766,815.797,91.931,1564.955,659.0,2584.349
2020-11-13,1872.843,1892.056,3117.873,995.326,273.367,8089.33,429.05,123.543,2275.605,528.408,4561.87,414.483,2289.535,211.327,114.929,42.465,5999.964,2759.074,722.344,1258.869,2374.442,328.385,985.565,1001.706,1076.497,552.922,160.275,2245.38,260.143,581.976,199.907,31.183,819.579,132.616,6117.236,1173.895,2163.496,551.62,1668.225,4208.45,6483.981,93.7,523.355,179.573,460.059,626.429,864.587,294.173,1415.167,1019.162,1402.318,11168.874,1161.718,390.407,965.303,2226.194,211.824,124.223,4330.991,802.457,92.911,1576.075,658.273,2676.75
2020-11-16,1921.14,1968.58,3108.114,1022.286,279.47,8004.996,443.255,127.798,2318.018,541.034,4621.394,440.508,2251.063,223.682,119.133,43.561,5949.788,2885.912,731.937,1263.424,2357.845,342.57,995.969,1007.116,1113.413,565.139,160.671,2349.082,257.492,609.849,205.541,31.964,812.532,137.561,6267.645,1211.02,2158.86,573.08,1653.157,4252.917,6346.498,103.0,503.864,182.626,464.653,628.653,838.773,307.05,1482.488,1010.274,1411.695,11507.324,1158.306,411.571,973.273,2206.612,213.521,125.517,4233.409,803.686,99.332,1604.115,689.888,2939.516
2020-11-17,1914.432,1947.536,3090.549,978.089,280.177,7768.866,450.903,127.448,2324.542,558.266,4665.305,446.272,2235.112,224.529,118.339,42.882,5870.664,2846.008,713.71,1228.908,2332.46,331.821,1013.94,989.534,1195.182,572.036,155.801,2320.227,255.724,616.99,207.612,31.969,804.625,139.674,6218.12,1222.768,2178.177,579.238,1612.193,4221.791,6212.731,102.7,502.514,185.678,464.5,625.132,839.147,299.666,1453.771,994.473,1389.191,11521.829,1149.776,409.136,960.875,2216.403,215.501,132.783,4163.187,803.335,95.259,1596.38,681.893,2980.904
2020-11-18,1942.158,1944.666,3058.345,990.464,282.388,7664.857,454.454,130.395,2344.933,568.333,4740.442,435.443,2218.222,224.752,121.75,43.958,5818.557,2828.431,717.547,1204.379,2294.383,339.046,1034.749,995.846,1228.128,576.371,159.839,2299.486,264.563,607.268,214.323,32.032,809.61,141.877,6163.093,1221.358,2250.809,582.224,1631.969,4266.703,6229.453,102.6,498.847,190.562,462.203,631.248,846.068,298.405,1441.53,997.436,1381.22,11086.679,1200.101,415.879,974.601,2216.403,219.837,138.628,4123.973,812.813,95.616,1602.182,680.076,3003.042
2020-11-19,1896.097,1912.622,3057.37,969.691,278.585,7613.32,462.376,127.945,2267.448,556.56,4653.596,419.286,2233.235,217.438,119.6,42.843,6028.913,2830.806,714.67,1222.075,2365.656,338.209,1027.655,997.198,1194.785,574.006,158.691,2171.436,257.492,587.998,213.743,32.023,801.875,140.618,6120.905,1201.621,2236.9,596.219,1672.933,4194.22,6249.888,98.56,497.496,193.615,455.618,629.951,849.809,294.443,1441.059,1032.495,1359.184,11120.525,1162.571,410.728,960.875,2182.579,222.571,139.881,4070.165,804.739,94.575,1584.293,672.99,2942.403
2020-11-20,1917.562,1893.969,3104.211,1003.281,281.239,7793.229,474.395,126.858,2267.448,553.489,4671.16,414.483,2277.337,218.017,114.275,42.388,6059.791,2804.678,709.873,1220.849,2324.65,335.61,1035.694,1006.215,1188.831,561.395,163.086,2087.572,250.155,582.234,215.234,32.166,799.296,139.989,6109.899,1200.211,2226.856,592.487,1678.583,4244.914,6229.453,99.44,501.549,190.824,462.203,545.624,850.931,292.733,1477.31,1048.319,1371.843,11367.11,1165.556,413.818,959.989,2192.37,219.366,139.464,4063.781,805.968,95.756,1636.99,664.087,2889.465
2020-11-23,1957.81,1931.274,3139.342,1009.027,287.076,7496.192,477.309,129.105,2210.762,553.489,4698.483,414.133,2242.618,226.09,112.359,42.165,5924.7,2772.85,709.873,1196.67,2222.135,338.341,1047.99,981.871,1173.35,555.09,160.908,2024.449,246.442,593.59,215.482,33.41,789.842,142.147,6122.739,1188.933,2222.992,584.463,1660.22,4327.624,6084.538,107.0,486.882,187.51,466.797,537.098,838.96,291.202,1457.537,1053.264,1344.65,11135.029,1160.865,421.404,944.048,2171.897,214.747,140.048,3982.615,794.208,94.823,1632.639,667.176,2965.504
2020-11-24,2067.372,2035.538,3159.835,1083.721,298.75,7496.192,479.494,138.314,2190.371,550.076,4659.45,427.321,2170.367,245.136,117.031,43.948,5654.519,2758.124,721.385,1208.935,2189.916,352.13,1048.463,974.658,1195.976,548.193,150.456,2038.877,245.293,615.011,225.258,35.476,783.654,149.384,6243.8,1181.414,2206.766,609.096,1643.27,4493.935,5861.593,115.75,469.514,191.783,483.95,537.098,848.5,293.993,1455.654,1068.099,1334.805,10603.178,1191.571,440.133,935.635,2175.458,214.087,137.459,3957.991,786.485,97.42,1711.443,686.072,3163.781
2020-11-25,2061.559,2045.104,3088.597,1075.323,289.729,7308.788,470.389,132.052,2174.059,542.74,4630.176,424.264,2160.045,238.668,117.265,45.683,5687.326,2797.078,718.507,1207.708,2157.697,350.941,1033.803,969.248,1183.671,538.537,147.447,2062.323,243.083,596.945,216.974,34.246,781.076,146.957,6003.513,1147.109,2189.767,609.282,1642.799,4374.315,5986.07,110.9,470.865,192.307,486.707,550.998,859.349,294.353,1418.462,1055.242,1316.988,10409.778,1182.189,441.069,923.237,2186.139,215.69,134.035,4158.627,805.792,96.673,1685.82,686.799,3047.317
2020-11-26,2027.125,2046.06,3085.67,1074.439,289.021,7260.062,464.926,129.934,2180.176,536.597,4569.677,415.88,2199.455,235.056,114.275,44.452,5700.834,2782.352,716.588,1217.695,2142.075,350.544,1026.709,965.191,1164.804,533.808,144.833,2028.664,239.371,593.093,215.814,33.518,771.967,143.99,6031.026,1145.699,2130.349,611.148,1638.561,4359.196,6132.842,108.3,469.611,188.818,486.554,555.446,849.248,298.135,1402.456,1074.032,1327.772,10453.294,1176.218,431.892,913.495,2180.798,214.653,132.365,4178.69,802.282,97.7,1651.978,674.444,3073.305
2020-11-27,2026.23,2033.625,3073.959,1093.444,286.633,7280.676,459.098,128.461,2183.439,536.597,4571.628,410.553,2173.181,234.52,113.34,44.346,5741.362,2786.627,725.222,1212.088,2167.46,356.712,1019.142,970.149,1159.062,532.232,145.15,2045.948,239.459,582.238,212.334,33.496,765.31,144.439,5977.833,1139.12,2135.894,606.483,1640.444,4377.873,6052.955,107.65,473.567,188.818,495.283,565.084,843.075,303.898,1381.741,1096.779,1361.998,10491.973,1177.071,434.233,902.868,2125.611,214.747,131.279,4182.339,789.118,97.093,1631.189,680.803,3043.467
2020-11-30,1979.722,2018.321,3104.211,1108.029,284.069,7313.473,458.916,123.912,2152.853,528.92,4512.104,411.95,2213.53,220.917,109.135,42.766,5747.151,2736.272,719.466,1200.174,2163.555,342.086,1024.344,965.191,1116.407,522.379,153.663,2023.206,241.846,575.673,209.352,31.991,743.064,139.0,6009.015,1099.175,2104.204,603.684,1645.624,4299.164,6116.122,105.7,479.839,184.109,492.986,560.636,852.989,298.946,1373.738,1083.922,1360.591,10767.568,1143.806,423.464,903.311,2126.501,213.993,128.565,4168.659,790.171,96.145,1619.586,659.182,2917.378
2020-12-01,2083.024,2082.409,3146.173,1158.856,293.974,7308.788,463.651,131.905,2169.981,559.46,4770.691,424.875,2214.469,227.518,114.975,43.89,5826.276,2780.451,732.896,1209.811,2175.27,357.813,1038.059,1003.059,1130.352,541.099,160.156,2076.878,249.094,603.686,220.205,34.376,748.845,148.126,6186.938,1147.109,2249.185,620.479,1655.512,4444.575,5989.787,112.1,474.821,188.469,499.571,544.882,855.047,310.201,1421.758,1093.812,1413.571,10554.827,1168.115,446.594,947.591,2101.577,215.784,138.67,4043.718,800.702,97.513,1652.945,683.892,3034.805
2020-12-02,2127.743,2144.585,3115.921,1159.298,297.246,7437.16,470.571,135.312,2194.042,553.489,4636.031,428.281,2221.037,238.312,118.059,44.103,5805.048,2777.601,741.53,1220.849,2172.342,368.607,988.402,995.846,1164.804,540.705,158.691,2075.969,243.967,611.652,219.045,34.798,756.377,149.249,6197.943,1154.628,2188.975,628.503,1664.458,4659.355,5898.75,116.75,479.742,183.062,503.094,536.172,849.435,305.609,1426.465,1084.911,1406.538,10608.012,1165.983,456.521,956.889,2129.171,211.636,135.413,4011.798,815.797,98.772,1609.433,684.8,3084.855
2020-12-03,2215.84,2202.935,3183.256,1215.429,296.185,7242.258,483.865,136.804,2214.025,562.361,4735.563,433.172,2205.733,237.732,125.627,44.065,5731.713,2750.523,742.489,1204.379,2198.702,371.25,988.875,1032.491,1188.592,551.346,162.334,2105.99,249.713,623.383,218.382,35.207,751.472,152.891,6221.789,1140.06,2261.069,631.302,1653.628,4785.644,5854.162,134.9,481.672,190.65,507.841,541.917,860.471,310.021,1446.238,1089.856,1398.568,10535.488,1160.865,453.337,975.044,2134.269,215.501,139.422,3906.009,824.923,98.85,1658.746,698.246,3209.02
2020-12-04,2267.267,2257.458,3141.294,1247.693,299.103,7456.837,474.942,136.859,2219.326,557.584,4648.717,445.399,2205.733,247.054,126.048,44.54,5924.7,2786.152,744.408,1214.191,2209.442,372.395,990.767,1029.285,1203.357,564.745,161.661,2121.455,237.603,635.201,216.725,35.049,747.093,153.475,6214.452,1171.075,2272.16,633.168,1650.803,4847.01,5978.639,130.25,477.716,186.202,505.238,531.724,846.068,307.5,1481.547,1088.867,1427.636,10545.157,1182.615,458.768,966.631,2075.411,213.521,134.536,3945.223,796.139,101.182,1680.018,712.781,3181.107
2020-12-07,2290.969,2203.891,3151.052,1260.068,294.593,7562.721,470.389,134.686,2323.727,538.304,4314.017,433.696,2218.014,244.244,124.366,43.095,5876.453,2827.006,747.285,1224.528,2225.064,362.615,974.215,1032.95,1244.782,563.366,156.236,2115.086,234.686,617.868,211.174,33.532,753.224,149.834,6095.225,1188.463,2151.739,625.144,1683.292,4856.792,5935.908,130.85,480.804,184.632,498.499,529.685,840.456,313.893,1457.537,1108.647,1437.482,10608.012,1162.997,449.497,959.546,2089.899,211.919,131.822,3953.432,811.584,102.784,1693.072,700.244,3052.13
2020-12-08,2264.137,2193.369,3220.338,1260.952,291.851,7621.753,466.929,134.778,2366.955,534.038,4200.823,431.513,2282.25,243.173,125.3,43.095,6025.053,2795.653,752.082,1230.836,2288.525,352.791,966.648,1063.182,1258.317,556.075,155.999,2170.579,232.918,615.854,210.512,33.406,763.909,150.059,6139.247,1205.85,2139.855,633.168,1691.296,4841.673,6034.376,126.25,484.76,188.556,498.806,523.013,844.571,325.959,1452.358,1109.636,1430.918,10791.744,1196.689,444.159,956.889,2098.049,211.636,131.405,3970.759,821.94,101.649,1725.947,696.974,3022.292
2020-12-09,2232.386,2163.716,3186.183,1267.582,294.681,7507.437,469.296,134.354,2372.664,538.133,4245.711,440.159,2287.917,243.173,129.225,44.016,6050.141,2810.854,745.367,1225.404,2288.525,355.082,955.298,1042.569,1268.57,553.513,159.998,2190.593,242.111,630.211,211.672,33.455,787.732,150.868,6295.159,1212.429,2127.18,629.25,1699.301,4774.972,6023.228,129.65,480.611,194.4,492.526,528.202,845.881,322.807,1476.839,1120.514,1429.042,10801.413,1220.998,445.19,967.517,2127.93,213.521,133.66,3968.936,833.524,103.11,1724.98,712.599,3032.879
2020-12-10,2236.858,2172.325,3191.062,1294.1,292.513,7592.705,465.472,130.542,2384.899,510.663,4128.615,430.115,2286.028,254.012,126.795,42.62,6088.739,2852.184,748.245,1241.699,2265.093,355.214,957.19,1034.324,1292.769,554.104,155.642,2214.246,232.653,621.544,206.369,32.036,779.499,144.844,6098.894,1219.948,1991.705,620.292,1715.31,4913.712,6121.695,127.0,481.961,196.406,487.779,530.797,845.881,335.053,1467.423,1114.581,1446.859,10873.938,1211.615,447.343,962.646,2106.199,217.386,128.023,4008.151,816.674,103.965,1715.794,701.698,2950.104
